,id,suggestion,author,date_created,last_upvoted,comments,status,votes
1640,263297,Comment on peoples photos,Nicholas allen,"19 Dec, 2021",20 Aug,1,Closed,3
1641,228666,Communities,Moses Lotulelei,"27 Oct, 2021",20 Aug,1,Open,3
1642,195218,Height in high heals,Linda Manqana,"02 Jul, 2021",25 Sep,1,Closed,3
1643,186471,Remove non active account,Radeb,"19 May, 2021",10 Jul,1,Closed,3
1644,185706,Fisher interest tag,Sarah,"16 May, 2021",03 Jul,1,Open,3
1645,334473,Add a time thats marked with the last time theyre active,Mel,03 Oct,yesterday,0,Open,3
1646,319469,American sign language,Elizabeth Anderson,30 Jul,12 Oct,0,Open,3
1647,319367,Religious views,Noel S,29 Jul,12 Sep,0,Open,3
1648,317938,Login with email,Brett,23 Jul,13 Oct,0,Open,3
1649,302955,Randomized question,Austin,26 May,13 Sep,0,Open,3
1650,291760,Punch in boxes for preferences,Makayla,08 Apr,11 Sep,0,Open,3
1651,277445,Move bring everyone back away from undo last action it has wasted so many hours ,Robbie,03 Feb,13 Sep,0,Open,3
1652,252702,Getting notifications about when someone votes on your suggestion,Jonathan Hansen,"02 Dec, 2021",28 Jul,0,Open,3
1653,229852,Move to archive,Hayden,"03 Nov, 2021",13 Sep,0,Open,3
1654,205017,Inactive accounts,andrade,"28 Aug, 2021",13 Oct,0,Closed,3
1655,197244,Swiped up by mistake,Robert Hernandez,"09 Jul, 2021",09 Aug,0,Closed,3
1656,194730,Separate notification types,Alan,"30 Jun, 2021",27 May,0,Open,3
1657,194183,5 swipe ups for 1 revealed like,Rodrigo Anselmo Maciel,"26 Jun, 2021",19 Jul,0,Closed,3
1658,194105,Being able to select specific countries,Rebecca,"26 Jun, 2021",09 Aug,0,Closed,3
1659,193047,Take out blur factor,Eden,"21 Jun, 2021","17 Dec, '21",0,Open,3
1660,190517,Tag match ratios,Jared,"10 Jun, 2021","25 Aug, '21",0,Open,3
1661,187200,Tutorial,Sweet Sue,"25 May, 2021",20 Aug,0,Open,3
1662,186420,Pin profile,Owen,"19 May, 2021",08 Feb,0,Open,3
1663,184920,Fix mexicos line,Kellen DeAlba,"12 May, 2021",03 Jul,0,Open,3
1664,183203,Display distance,DJ,"03 May, 2021","26 Jun, '21",0,Closed,3
1665,182641,Location in english,Theo,"29 Apr, 2021",03 Jul,0,Open,3
1666,314457,Make all mutual features free by default and funded by ads,Matt,07 Jul,08 Jul,3,Closed,2
1667,314588,Limit total number of matches you can have at once,joel,07 Jul,08 Jul,2,Closed,2
1668,314432,Video messaging option a la marco polo,Anonymous,07 Jul,07 Jul,2,Open,2
1669,314410,Make it so only swipe ups count towards swipe limit,Ania,07 Jul,07 Jul,2,Open,2
1670,314392,Mutual hosted events for meet ups,Jake,07 Jul,07 Jul,2,Open,2
1671,314384,Show home location instead of just current location,Mark Lees,07 Jul,07 Jul,2,Open,2
1672,314378,Make height filter free,Spencer Taylor,07 Jul,07 Jul,2,Closed,2
1673,310243,Get premium message in red,Andrea,22 Jun,22 Jun,2,Open,2
1674,307254,Show a countdown until you get more swipes,Jonathan Hansen,11 Jun,09 Aug,2,Open,2
1675,323444,Question game,Jason Belasknap,19 Aug,13 Oct,1,Open,2
1676,315194,About section length of words extend the limit,Marsha,10 Jul,06 Oct,1,Open,2
1677,314409,Map for your local area that shows people near you,Tanner,07 Jul,03 Oct,1,Closed,2
1678,314285,Filter by continent,Lukas,07 Jul,24 Aug,1,Open,2
1679,311006,Filter wants future children,Randle,24 Jun,07 Jul,1,Closed,2
1680,308723,Notifications on chat tab back to how many unread you have rather than how many ,Quincey,16 Jun,01 Sep,1,Open,2
1681,307288,Work on conversation glitch,Allie,11 Jun,25 Oct,1,Closed,2
1682,269463,See whos in your general area,Ty,07 Jan,15 Apr,1,Closed,2
1683,221738,Add a date andor version number when suggestions get added,Taylor,"05 Oct, 2021",03 Jul,1,Closed,2
1684,170171,Bug on the verification,Mel,"16 Mar, 2021",03 Jul,1,Open,2
1685,337158,Daily out of 100 swipe tracker,Tustin,17 Oct,19 Oct,0,Open,2
1686,336237,How to retake an account verification picture,Leandro Garcia,11 Oct,12 Oct,0,Open,2
1687,334938,Be able to add your own dates,Evin Mears,05 Oct,09 Oct,0,Open,2
1688,334579,Message translation,Neil,03 Oct,12 Oct,0,Open,2
1689,334378,Likes you tab skip button,Elle,02 Oct,18 Oct,0,Open,2
1690,330427,Add a not sure option to swiping,Becky Koyle,17 Sep,23 Oct,0,Open,2
1691,328084,View profiles without opening the chat,Kara,09 Sep,13 Oct,0,Open,2
1692,327253,Allow option to turn off international views of profile,RK,06 Sep,13 Oct,0,Open,2
1693,325958,Date they swiped on you,Ariel,01 Sep,23 Oct,0,Open,2
1694,325951,Body positive filter for body type,Stevo,01 Sep,14 Oct,0,Open,2
1695,325943,Filter by school,Josh,01 Sep,13 Oct,0,Open,2
1696,325928,Add ancestry information,Coleman,01 Sep,13 Oct,0,Open,2
1697,323786,Sister sisterinlaw mode let them help me improve my profile,Adam Montie,22 Aug,13 Oct,0,Open,2
1698,320973,Height optional,Nick,07 Aug,14 Oct,0,Open,2
1699,320387,Compatibility quiztest,Noel S,04 Aug,01 Nov,0,Open,2
1700,318719,Remove profiles not wanting to be seen again,Stephen,27 Jul,01 Sep,0,Open,2
1701,317900,Within your state option,Kersten,23 Jul,13 Oct,0,Open,2
1702,316491,Ratio of swipe ups to downs,Corban Critchfield,16 Jul,13 Oct,0,Open,2
1703,314957,Stats data analytics as paid feature,User,09 Jul,29 Aug,0,Open,2
1704,314698,Change using the word resurrection,Joseph Thompson,08 Jul,30 Sep,0,Open,2
1705,314580,Make mutual friendlier to older age groups,Shelly Bingham,07 Jul,13 Oct,0,Open,2
1706,314503,Bring back generic notes,Daniel,07 Jul,16 Oct,0,Closed,2
1707,314450,Premium for beta testers,rachel,07 Jul,30 Sep,0,Closed,2
1708,314380,Make algorithm show profiles similar to ones i swipe up on,Tyler,07 Jul,30 Sep,0,Open,2
1709,313594,Show a profiles location on the map,D. Coston,05 Jul,26 Oct,0,Open,2
1710,313591,Allow bio copying for easy translation,D. Coston,05 Jul,26 Oct,0,Open,2
1711,307616,Reset all swipe ups just not those youve messaged,Christopher,12 Jun,10 Oct,0,Closed,2
1712,306136,Deactivate accounts not being actively used,Spencer,07 Jun,11 Sep,0,Closed,2
1713,297801,Send a mutual dates suggestion in a note,Joshua,05 May,21 Jul,0,Open,2
1714,293650,Badge if someone is on mutualup,Adam,17 Apr,11 Jun,0,Open,2
1715,286802,Liking or hearting individual photos,Caio,19 Mar,10 Jul,0,Closed,2
1716,253888,Filter career type,Joel,"04 Dec, 2021",28 May,0,Open,2
1717,252637,Read receipts,Daniel,"02 Dec, 2021",01 Sep,0,Closed,2
1718,232732,Event changes or opt out,Cottam,"15 Nov, 2021",13 Oct,0,Open,2
1719,220166,New update,ClassyLady,"28 Sep, 2021","17 Oct, '21",0,Open,2
1720,212007,See if they actually have seen your message,Karli,"08 Sep, 2021",13 Oct,0,Closed,2
1721,204124,Potentially pending,Jackson,"23 Aug, 2021","17 Dec, '21",0,Closed,2
1722,203820,Make the ward hop indicator on a profile clearer,Tay,"19 Aug, 2021","29 Dec, '21",0,Open,2
1723,200575,Paid user or not,David,"28 Jul, 2021",16 Jan,0,Closed,2
1724,195211,How many times someone has viewed your profile,Courtney,"02 Jul, 2021",07 Jul,0,Closed,2
1725,194008,This group is awesome,Jackline Akao,"25 Jun, 2021","07 Aug, '21",0,Closed,2
1726,192540,Outside preferred radius,Moses,"18 Jun, 2021",07 Jul,0,Closed,2
1727,189233,See when your message is seen,Joseph Uzoho,"05 Jun, 2021","01 Aug, '21",0,Closed,2
1728,184450,Calendar feature,Kat,"10 May, 2021","23 Jun, '21",0,Closed,2
1729,183875,Ideal timeline,Sassafrass,"06 May, 2021",09 Aug,0,Closed,2
1730,182877,A wall to talk like on facebook,Grace-Caroline,"30 Apr, 2021",07 Jul,0,Closed,2
1731,174982,Create a support for huawei app gallery,EfraÃ­m LÃ³pez CÃ³rdoba,"30 Mar, 2021","10 May, '21",0,Open,2
1732,319125,Cant see whete they went on a mission,Rachel,28 Jul,28 Jul,1,Closed,1
1733,319103,Can no longer see where they go to school,Rachel,28 Jul,28 Jul,1,Open,1
1734,316428,Filter drinking,I wish I could filter out those that drink at all,16 Jul,16 Jul,1,Open,1
1735,315070,User full disclosure,K Anon,09 Jul,09 Jul,1,Open,1
1736,315066,Modesty standards for men too,K Anon,09 Jul,09 Jul,1,Closed,1
1737,313600,Option to not show mission status,D. Coston,05 Jul,05 Jul,1,Closed,1
1738,312976,See who reported you,Rachel,01 Jul,01 Jul,1,Closed,1
1739,312948,Review before suspending a reported account,Rachel,01 Jul,01 Jul,1,Closed,1
1740,311735,Mode for only mutual dates,Joseph p,28 Jun,28 Jun,1,Closed,1
1741,285758,Bountiful mode 15 bounty to whoever can set you up on a good date,Steve,13 Mar,13 Mar,1,Closed,1
1742,281777,Put peoples zodiac sign on their profile,Foster Pratt,21 Feb,21 Feb,1,Open,1
1743,267770,Activate profile boost button is not working,Isabel,"31 Dec, 2021","31 Dec, '21",1,Closed,1
1744,184202,See my profile,Alexa,"08 May, 2021","08 May, '21",1,Closed,1
1745,183059,See if theyve seen your message,Will,"03 May, 2021","03 May, '21",1,Closed,1
1746,340465,Unmatching,Leandro Garcia,2 days ago,2 days ago,0,Open,1
1747,339840,Static location,JN,30 Oct,30 Oct,0,Open,1
1748,339181,Prove your age,Jeff,27 Oct,27 Oct,0,Feedback Needed,1
1749,339085,Reply option to a particular message in chat by long pressing,MG,26 Oct,26 Oct,0,Feedback Needed,1
1750,338754,Prevent followers from seeing your location,Matt,25 Oct,25 Oct,0,Feedback Needed,1
1751,338471,Actually search within country boundaries,Jeffrey,23 Oct,23 Oct,0,Open,1
1752,337335,Phone speed dating,Daniel Cassani,18 Oct,18 Oct,0,Open,1
1753,337064,Note and boost synchronous renewal,Josh,16 Oct,16 Oct,0,Open,1
1754,336780,Not having to bring everyone back who likes you,Cody,14 Oct,14 Oct,0,Open,1
1755,336505,Specific top age range,Anonymous,13 Oct,13 Oct,0,Open,1
1756,336485,Holiday special see who likes you,Joshua Ford,13 Oct,13 Oct,0,Open,1
1757,336030,Likes me tab,Jason,10 Oct,10 Oct,0,Open,1
1758,335712,Premium members,Leandro Garcia,09 Oct,09 Oct,0,Open,1
1759,334818,Draw map filter,Preston,04 Oct,04 Oct,0,Open,1
1760,334780,Give us a filter for verified profiles,D. C.,04 Oct,04 Oct,0,Open,1
1761,333610,Mutual dislikes,Genius human,29 Sep,29 Sep,0,Closed,1
1762,333522,Have the option to hide current location,Mae,29 Sep,29 Sep,0,Open,1
1763,333117,Option to not use the age range filter,emma,27 Sep,27 Sep,0,Closed,1
1764,332261,Connect with facebook,Richard,24 Sep,24 Sep,0,Open,1
1765,332211,Be quicker on weekends,Lynsey,24 Sep,24 Sep,0,Open,1
1766,332140,Get rid of the politics tab,Carson,24 Sep,24 Sep,0,Open,1
1767,331649,Different profile for each language spoken,Eric,22 Sep,22 Sep,0,Open,1
1768,331424,Search for profiles by interests,Becky Koyle,21 Sep,21 Sep,0,Open,1
1769,330989,Share top choices to improve and receive more matches,Bobby k.,20 Sep,20 Sep,0,Open,1
1770,330623,Notify when matches expire,Alex,18 Sep,18 Sep,0,Open,1
1771,330484,Draw map filter,Preston,18 Sep,18 Sep,0,Open,1
1772,330117,Video option,Isaac,16 Sep,16 Sep,0,Open,1
1773,329236,See what picture they swiped up on,Dallin,13 Sep,13 Sep,0,Open,1
1774,328601,Make it where we can select location by states or countries,Noel S,11 Sep,11 Sep,0,Open,1
1775,328302,16 personality test,Cory Rallison,10 Sep,10 Sep,0,Open,1
1776,328301,How long they have been single,Cory Rallison,10 Sep,10 Sep,0,Open,1
1777,328033,Homemaker,Alejandro Garcia,08 Sep,08 Sep,0,Open,1
1778,327186,Set age limit for sure,Maddie Z,06 Sep,06 Sep,0,Open,1
1779,326788,Messaging and liking,TYLER,04 Sep,04 Sep,0,Open,1
1780,326625,Unsend a message that has not been read,N,04 Sep,04 Sep,0,Open,1
1781,324914,Combine interest tags,Eric,26 Aug,26 Aug,0,Open,1
1782,324843,Show province abbreviations in canada,Anonymous,26 Aug,26 Aug,0,Open,1
1783,324835,Change height measurement unit in canada,BH,26 Aug,26 Aug,0,Open,1
1784,324674,Send as many notes per subscription,Lee,25 Aug,25 Aug,0,Open,1
1785,324487,Location detail,An,25 Aug,25 Aug,0,Open,1
1786,324241,Show when someone liked you,Ben,24 Aug,24 Aug,0,Open,1
1787,323985,Longer messages,Wil John-son,22 Aug,22 Aug,0,Open,1
1788,323736,Where im from section and filter,Elijah,21 Aug,21 Aug,0,Open,1
1789,323719,Send note to past likes,Elijah Ide,21 Aug,21 Aug,0,Open,1
1790,323646,When people are online,Winter,21 Aug,21 Aug,0,Open,1
1791,323615,Seeing a list of who you have liked and their response back,Anastasia,20 Aug,20 Aug,0,Open,1
1792,323602,If you are liked by someone with a premium account you should see that regardles,Levente Czutor,20 Aug,20 Aug,0,Open,1
1793,323592,Choosing the state,Liberty,20 Aug,20 Aug,0,Open,1
1794,323581,Personality traits,Lisa,20 Aug,20 Aug,0,Open,1
1795,323530,Add energy as a shared trait,Anonymous,20 Aug,20 Aug,0,Open,1
1796,323479,Show me the numbers,Mike,19 Aug,19 Aug,0,Open,1
1797,323373,On vacation mode,@mylifeas.dany,19 Aug,19 Aug,0,Open,1
1798,323117,Make education level optional,Allie,18 Aug,18 Aug,0,Open,1
1799,322875,Filter by interests,Jim Gregson,17 Aug,17 Aug,0,Open,1
1800,161005,See who i have liked,Moses,"19 Feb, 2021",today,81,Feedback Needed,1.2000
1801,170983,Watch an ad to see a person who likes you,Anonymous,"19 Mar, 2021",yesterday,35,Feedback Needed,627
1802,161962,Last onlinerecently active,Moses,"22 Feb, 2021",today,54,Feedback Needed,598
1803,177816,Skip a profile save for later,Brian,"11 Apr, 2021",today,42,Feedback Needed,521
1804,164928,Filter church activity,Moses,"01 Mar, 2021",30 Oct,47,Released,483
1805,296565,Remove swipe limit,Sheppard,30 Apr,yesterday,66,Feedback Needed,381
1806,161000,Dark mode,Moses,"19 Feb, 2021",2 days ago,11,Feedback Needed,224
1807,169459,Voice messaging,Johnson Daniel Kalu,"15 Mar, 2021",30 Oct,18,Feedback Needed,206
1808,164962,Hide inactive profiles,Dallin,"02 Mar, 2021",today,4,Feedback Needed,199
1809,161961,Conversation prompts,Moses,"22 Feb, 2021",28 Oct,26,Feedback Needed,167
1810,165044,Neighboring countries filter,Erik,"02 Mar, 2021",today,19,Feedback Needed,164
1811,165319,Higher character count in bio,Qaseem,"02 Mar, 2021",today,18,Feedback Needed,162
1812,165991,Search by name,Morgan,"03 Mar, 2021",01 Nov,27,Feedback Needed,155
1813,165329,Increase photo count,Qaseem Maajid-Bey,"02 Mar, 2021",01 Nov,4,Feedback Needed,139
1814,170628,Match explanations,Aidan Nemelka,"18 Mar, 2021",25 Oct,6,Feedback Needed,129
1815,174999,Allow short videos to be added to profile,Jeannine,"30 Mar, 2021",29 Oct,27,Feedback Needed,128
1816,165005,Share photos send photos in chat,Ejkl,"02 Mar, 2021",2 days ago,20,Feedback Needed,117
1817,170306,Profile analytics,Robert,"17 Mar, 2021",30 Oct,19,Feedback Needed,115
1818,179902,Mutual games,Joe,"17 Apr, 2021",20 Oct,11,Feedback Needed,106
1819,169249,Video call speed dating,Anonymous,"13 Mar, 2021",18 Oct,14,Feedback Needed,94
1820,169448,Change unmatch reasons,Nate,"15 Mar, 2021",14 Oct,9,Feedback Needed,78
1821,176350,Display full name,KH,"05 Apr, 2021",14 Oct,38,Feedback Needed,76
1822,172670,Show approximate number of people in range,Robert,"17 Mar, 2021",01 Nov,2,Feedback Needed,74
1823,175785,Bring back old matches,Greg,"01 Apr, 2021",2 days ago,5,Feedback Needed,72
1824,164958,Nudges or reminders,Sarah,"02 Mar, 2021",29 Sep,2,Feedback Needed,70
1825,338157,Display where the person actually lives instead of just where that person is tra,Angie,21 Oct,today,1,Feedback Needed,5
1826,334432,See notes sent and read status,Trevor,03 Oct,01 Nov,1,Feedback Needed,5
1827,336290,Make notes great again,N,12 Oct,18 Oct,0,Feedback Needed,4
1828,334096,Filter by school attendance,Jacob,01 Oct,19 Oct,0,Feedback Needed,4
1829,337572,People who have liked me can bypass filters,Tustin,19 Oct,24 Oct,0,Feedback Needed,3
1830,335574,Stop just swipe and allow more communication,Zac,08 Oct,today,0,Feedback Needed,2
1831,332372,Filter by persons name,Jonathan Hansen,25 Sep,19 Oct,0,Feedback Needed,2
1832,329849,Short profile videos,Samuel Roberts,15 Sep,15 Sep,1,Feedback Needed,1
1833,337834,Lets talk about prompt,Virginia,20 Oct,20 Oct,0,Feedback Needed,1
1834,336846,Member status filter,Tyler,14 Oct,14 Oct,0,Feedback Needed,1
1835,333056,Edit a message that has been sent,Richard Bernal,27 Sep,27 Sep,0,Feedback Needed,1
1836,332306,Add how many kids,Stacie Tillotson,24 Sep,24 Sep,0,Feedback Needed,1
1837,328515,Delete messages,LÃ­a,11 Sep,11 Sep,0,Feedback Needed,1
1838,168489,Let queer members match with other queer members,Rachel,"10 Mar, 2021",31 Oct,132,Open,1.1000
1839,165279,Birthday surprise,Jefferson Glenn,"02 Mar, 2021",29 Oct,10,Open,288
1840,161959,Filter has children or not,Moses,"22 Feb, 2021",13 Oct,29,Released,256
1841,161947,Filter interest level,Moses,"22 Feb, 2021",19 Oct,39,Released,243
1842,157427,Video chat,Moses,"03 Feb, 2021",yesterday,24,Released,190
1843,175881,Free trial,Erica,"01 Apr, 2021",yesterday,26,Closed,156
1844,164933,Filter temple recommend,Moses,"01 Mar, 2021",29 Oct,16,Released,145
1845,161963,Filter politics,Moses,"22 Feb, 2021",19 Oct,25,Closed,143
1846,164926,Share a profile,Moses,"01 Mar, 2021",19 Oct,21,Released,134
1847,161966,Filter divorced,Moses,"22 Feb, 2021",01 Nov,27,Released,120
1848,172738,Show likelyhood to respond,Josh,"23 Mar, 2021",13 Oct,12,Closed,88
1849,169296,Filter weight,Pedro,"14 Mar, 2021",14 Oct,32,Closed,86
1850,172181,Filter those that like you,Collin,"21 Mar, 2021",19 Oct,7,Closed,84
1851,176175,Dealbreakers,Damian,"03 Apr, 2021",14 Oct,10,Closed,82
1852,170905,Penalize ignoring a message from a match,Daniel,"18 Mar, 2021",25 Oct,26,Closed,79
1853,164998,Filter ethnicity,B,"02 Mar, 2021",17 Oct,23,Closed,76
1854,171625,An are you dating someone thing,Mathieu Brewer,"20 Mar, 2021",14 Oct,5,Closed,72
1855,179921,Notes should be one per day anytime i want to use it not once every 24 hrs exact,Eliot,"18 Apr, 2021",10 Oct,4,Open,67
1856,170894,Filter specific tag,Sanford Bassett,"18 Mar, 2021",17 Oct,61,Open,60
1857,176262,Add additional location filter by state,Ryan,"04 Apr, 2021",02 Oct,8,Open,51
1858,184861,List view of people whove liked you,Anonymous,"12 May, 2021",24 Sep,8,Closed,50
1859,197289,Ghosting ratio,Sunny,"10 Jul, 2021",13 Oct,6,Open,49
1860,170233,Group date feature,Jaden,"16 Mar, 2021",12 Sep,8,Open,48
1861,172119,A notification sound,Bradley,"21 Mar, 2021",12 Sep,3,Open,48
1862,253422,Description first optionally,Jackson,"03 Dec, 2021",13 Oct,3,Open,45
1863,161964,Filter pets,Moses,"22 Feb, 2021",13 Oct,2,Closed,45
1864,180047,Not for me instead of no reason,Kay,"19 Apr, 2021",19 Oct,1,Open,42
1865,174225,Time stamps,emma,"27 Mar, 2021",yesterday,3,Open,41
1866,184344,Picture upload zoom issue,Daniel,"09 May, 2021",22 Oct,6,Open,40
1867,203487,When ward hopping have option to display both real and hopped location,Matt Eden,"17 Aug, 2021",01 Sep,4,Open,38
1868,165040,Add spotify top artists,Moses,"02 Mar, 2021",13 Oct,8,Open,37
1869,176263,Reset all down swipes option,Ryan,"04 Apr, 2021",14 Oct,3,Closed,36
1870,190177,See who liked me list view,Michael Patterson,"09 Jun, 2021",20 Sep,8,Open,35
1871,198340,Filter body type,Stephanie,"17 Jul, 2021",13 Oct,9,Open,33
1872,181754,Filter exclude utah from results,Chris,"26 Apr, 2021",20 Oct,4,Open,33
1873,200161,Filter language,Paige,"27 Jul, 2021",26 Aug,15,Closed,32
1874,192803,Friends only section,Adam fox,"19 Jun, 2021",17 Oct,14,Open,32
1875,202492,Make the about me section a required field,Moses Lotulelei,"10 Aug, 2021",13 Oct,4,Open,32
1876,183909,Show new people by most compatible first,Laura,"07 May, 2021",20 Aug,3,Open,31
1877,190702,Display if willing to relocate on profile,mark Osborn,"11 Jun, 2021",10 Oct,7,Closed,30
1878,192616,Add a blind dating feature for people who dont want looks to influence if they m,Chad,"19 Jun, 2021",13 Oct,7,Open,29
1879,175614,Downvote option on the feedback site,Jared,"31 Mar, 2021",21 Sep,6,Closed,28
1880,189478,Get rid of spamfraudulent users,Chele,"07 Jun, 2021",14 Oct,13,Open,27
1881,170258,Web browser support,Q,"16 Mar, 2021",13 Oct,10,Open,26
1882,164931,Filter favorite school,Moses,"01 Mar, 2021",13 Oct,24,Open,25
